base_mae,boundary,boundary_explanation_strength,boundary_factor,boundary_role,cooldown_support_span,corr_mae,delta_obs,delta_pct,effective_tau_steps,fitted_residual_params,group,nonharm,rule,rule_explanation_strength,rule_role,scale,tau_source,test_curve,test_label,uses_target_loss,win
0.0031360955249893426,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.0024096826835226784,128,-23.162969229680364,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.004487187642230267,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.0039000829063202446,128,-13.084024621226098,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.002926482771138891,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.0026497473849733666,128,-9.45624518601994,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.002504818961791151,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.0022807979756013547,128,-8.943599901112332,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.004428106847791531,none,strong,1.0,ablation_no_adiabatic_boundary,21840,0.004389325408371135,128,-0.875801798679221,256.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",cosine_24000.csv,Cosine 24k,0,1
0.003761619732988638,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.003761619732988638,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.0015795124507172926,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.0015795124507172926,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.0037480705220761528,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.0028399125242727823,128,-24.230013615120516,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.003248313740665229,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.00233947214425925,128,-27.978873623822288,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.0056693997340904675,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.004971598809939256,128,-12.308197637843199,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.004934623402238123,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.004599774511664839,128,-6.7857030471952795,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.0013816404339982303,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.001274876301215185,128,-7.727345708469768,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.0032781062167547585,none,strong,1.0,ablation_no_adiabatic_boundary,21840,0.003189772706942728,128,-2.6946506297004125,256.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",cosine_24000.csv,Cosine 24k,0,1
0.001848699219840022,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.001848699219840022,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.004776169698442608,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.004776169698442608,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.004701998914275349,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.003641153342705263,128,-22.561586910395505,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.0038535563963712593,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.002834928350061145,128,-26.43345371224658,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.008173606778800102,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.0073084295109574204,128,-10.585012115908166,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.006687305974578527,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.0060406491446580645,128,-9.669915394610296,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.0025579541942073844,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.002280948969134772,128,-10.829170659111275,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.007134640765897494,none,strong,1.0,ablation_no_adiabatic_boundary,21840,0.008367554882554126,128,17.280675469321103,256.0,0,extra_control,0,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",cosine_24000.csv,Cosine 24k,0,0
0.001679822173746335,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.001679822173746335,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.004118245803084534,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.004118245803084534,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.003408385839825258,linear_support,strong,0.8168498168498168,recommended_boundary,4000,0.0028126899175170404,128,-17.477361727883423,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.0031360955249893426,linear_support,strong,0.8168498168498168,recommended_boundary,4000,0.002528403286744869,128,-19.377351021427792,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.004487187642230267,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.003900100109692305,128,-13.083641232488386,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.002926482771138891,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.0026497184865287514,128,-9.457232666448668,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.002504818961791151,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.002280782222154625,128,-8.944228826674216,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.004428106847791531,linear_support,strong,0.0,recommended_boundary,21840,0.004428106847791531,128,0.0,256.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",cosine_24000.csv,Cosine 24k,0,0
0.003761619732988638,linear_support,strong,0.0,recommended_boundary,0,0.003761619732988638,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.0015795124507172926,linear_support,strong,0.0,recommended_boundary,0,0.0015795124507172926,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.0037480705220761528,linear_support,strong,0.8168498168498168,recommended_boundary,4000,0.002957866925660198,128,-21.08294365758733,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.003248313740665229,linear_support,strong,0.8168498168498168,recommended_boundary,4000,0.0025059266490955086,128,-22.85453779528345,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.0056693997340904675,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.004971613057095527,128,-12.307946338641539,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.004934623402238123,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.0045997391764013365,128,-6.786419115284426,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.0013816404339982303,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.001274855070909101,128,-7.728882309857632,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.0032781062167547585,linear_support,strong,0.0,recommended_boundary,21840,0.0032781062167547585,128,0.0,256.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",cosine_24000.csv,Cosine 24k,0,0
0.001848699219840022,linear_support,strong,0.0,recommended_boundary,0,0.001848699219840022,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.004776169698442608,linear_support,strong,0.0,recommended_boundary,0,0.004776169698442608,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.004701998914275349,linear_support,strong,0.8168498168498168,recommended_boundary,4000,0.00377928904440882,128,-19.623778879768906,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.0038535563963712593,linear_support,strong,0.8168498168498168,recommended_boundary,4000,0.002987769755480256,128,-22.467210852455153,256.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.008173606778800102,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.007308549571584174,128,-10.583543234054627,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.006687305974578527,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.006040736232589622,128,-9.668613107382996,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.0025579541942073844,linear_support,strong,0.9998554913294798,recommended_boundary,2,0.0022809442617220538,128,-10.829354689487147,144.0,0,core_wsd,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.007134640765897494,linear_support,strong,0.0,recommended_boundary,21840,0.007134640765897494,128,0.0,256.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",cosine_24000.csv,Cosine 24k,0,0
0.001679822173746335,linear_support,strong,0.0,recommended_boundary,0,0.001679822173746335,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.004118245803084534,linear_support,strong,0.0,recommended_boundary,0,0.004118245803084534,128,0.0,128.0,0,extra_control,1,support_sqrt_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, sqrt(ell_down / Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.003408385839825258,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.002753306243810152,128,-19.2196431624857,256.0,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.0031360955249893426,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.0024096826835226784,128,-23.162969229680364,256.0,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.004487187642230267,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.003851079990826587,128,-14.176087610357113,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.002926482771138891,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.002651634600076935,128,-9.391757702198733,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.002504818961791151,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.002281071342399839,128,-8.932686266128954,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.004428106847791531,none,strong,1.0,ablation_no_adiabatic_boundary,21840,0.004389325408371135,128,-0.875801798679221,256.0,0,extra_control,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",cosine_24000.csv,Cosine 24k,0,1
0.003761619732988638,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.003761619732988638,128,0.0,128.0,0,extra_control,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.0015795124507172926,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.0015795124507172926,128,0.0,128.0,0,extra_control,1,support_log_bracket,weaker,nonlinear_reference,25,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.0037480705220761528,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.0028399125242727823,128,-24.230013615120516,256.0,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.003248313740665229,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.00233947214425925,128,-27.978873623822288,256.0,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.0056693997340904675,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.004922388502338299,128,-13.176196189877764,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.004934623402238123,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.004606744413107599,128,-6.6444581967858625,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
0.0013816404339982303,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.0012814277437882364,128,-7.253167158693785,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_18.csv,WSD-con 18e-5,0,1
0.0032781062167547585,none,strong,1.0,ablation_no_adiabatic_boundary,21840,0.003189772706942728,128,-2.6946506297004125,256.0,0,extra_control,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",cosine_24000.csv,Cosine 24k,0,1
0.001848699219840022,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.001848699219840022,128,0.0,128.0,0,extra_control,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",constant_24000.csv,Constant 24k,0,0
0.004776169698442608,none,strong,1.0,ablation_no_adiabatic_boundary,0,0.004776169698442608,128,0.0,128.0,0,extra_control,1,support_log_bracket,weaker,nonlinear_reference,100,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",constant_72000.csv,Constant 72k,0,0
0.004701998914275349,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.003641153342705263,128,-22.561586910395505,256.0,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsd_20000_24000.csv,WSD sharp,0,1
0.0038535563963712593,none,strong,1.0,ablation_no_adiabatic_boundary,4000,0.002834928350061145,128,-26.43345371224658,256.0,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdld_20000_24000.csv,WSD linear,0,1
0.008173606778800102,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.007192499149575519,128,-12.003362233785008,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_3.csv,WSD-con 3e-5,0,1
0.006687305974578527,none,strong,1.0,ablation_no_adiabatic_boundary,2,0.005993580952569177,128,-10.37375924844044,156.93576155806133,0,core_wsd,1,support_log_bracket,weaker,nonlinear_reference,400,"Delta_obs * (1 + min(1, log1p(ell_down) / log1p(Delta_obs)))",wsdcon_9.csv,WSD-con 9e-5,0,1
